wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,cc,max_cc,sum_locp,max_locp,sum_locm,max_locm,max_set,avg_set,no_rev,sum_chrn,max_chrn,age,countofdeveloper,ref,bug
6,1,0,1,17,13,1,0,5,0.8,320,1,0,0,0.533333333,0,0,52.16666667,3.5,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,13,9,0,5,6,0.6,49,1,0,0,0.583333333,0,0,6.833333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,1,11,8,3,9,3,3,2,26,0,0,0,0.555555556,0,0,7.666666667,1,1,0,0,0,0,0,0,0,0,0,221.71,0,0,FALSE
3,0,0,4,7,3,2,2,3,2,21,0,0,0,0.555555556,0,0,6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,5,22,10,1,4,3,2,86,0,0,0,0.5,0,0,16.2,1.2,2,1,1,1,1,10,10,1,2,2,25.57,1,0,TRUE
9,0,0,8,47,24,1,7,3,0.708333333,454,1,0,0,0.328125,0,0,49.11111111,1.111111111,2,19,19,2,2,12,12,1,21,21,15.28,1,0,FALSE
5,1,0,11,5,10,8,3,5,2,5,0,0,0,0.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,7,8,1,1,6,1,2,22,0,0,0,0.5,0,0,10,1,1,0,0,0,0,0,0,0,0,0,182,0,0,FALSE
6,0,0,21,23,0,2,19,5,0.52,200,1,3,0,0.366666667,0,0,31.5,1.5,3,0,0,0,0,0,0,0,0,0,231.42,0,0,FALSE
38,1,1,58,52,579,53,10,23,0.84984985,391,0.333333333,6,0,0.181578947,0,0,9.052631579,1.263157895,3,0,0,0,0,0,0,0,0,0,225.28,0,0,FALSE
7,3,0,3,14,1,1,2,4,0.611111111,63,1,1,0.920634921,0.380952381,0,0,7.571428571,1.142857143,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
37,0,3,13,112,660,4,9,12,1,2483,1,0,0,0.261904762,0,0,66,1,1,201,137,36,33,9,6,4,237,138,9.71,2,0,TRUE
16,0,0,16,46,58,0,16,14,0.733333333,163,1,3,0,0.375,0,0,9,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,3,7,7,2,1,5,0.685714286,63,0,4,0,0.555555556,0,0,8.333333333,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,9,28,0,1,9,3,0,359,1,3,0,0.466666667,0,0,117.3333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,6,23,15,1,5,3,1,111,0,0,0,0.388888889,0,0,17.33333333,1.166666667,2,0,0,0,0,0,0,0,0,0,144,0,0,FALSE
5,0,1,11,8,10,2,9,1,2,33,0,0,0,0.333333333,0,0,5.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,7,12,8,1,7,5,1,2,16,0,0,0,0.666666667,0,0,7,2,3,0,0,0,0,0,0,0,0,0,156,0,0,FALSE
5,0,0,4,18,10,2,4,3,1,88,0,0,0,0.333333333,0,0,16.4,1,1,0,0,0,0,0,0,0,0,0,232.85,0,0,FALSE
28,0,0,12,108,354,3,11,5,0.973063973,2250,0.454545455,0,0,0.236111111,0,0,78.96428571,2.642857143,12,10,9,2,1,6,5.5,2,12,10,7.85,2,0,TRUE
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,1,10,36,6,2,8,13,2,201,0,0,0,0.273504274,0,0,14.46153846,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,16,38,40,21,17,22,0,2,297,0,0,0,0.317460317,0,0,41.42857143,1,1,278,123,45,26,38,13.16,6,323,123,23,2,0,TRUE
8,1,0,3,23,12,1,2,7,0.814285714,195,1,0,0,0.416666667,0,0,22.125,1.25,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
51,0,0,10,83,345,2,8,46,0.772,604,0.6,0,0,0.1025,0,0,10.74509804,1.156862745,3,4,4,5,5,49,49,1,9,9,14.85,1,1,FALSE
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,24,32,25,16,12,8,2,211,0,0,0,0.25,0,0,20.1,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,0,0,5,56,120,1,4,12,1,637,0,0,0,0.3125,0,0,38.75,1.0625,2,0,0,0,0,0,0,0,0,0,111,0,0,FALSE
5,1,0,7,5,10,5,2,5,1.25,6,0,0,0,0.466666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
59,0,0,35,132,1515,1,34,55,0.948768473,1016,1,10,0,0.073728814,0,0,15.62711864,1.762711864,16,101,45,6,5,25,15.33,3,107,46,21.71,2,0,TRUE
6,0,0,5,16,0,1,4,4,0.066666667,162,1,2,0,0.30952381,0,0,25.5,1,1,0,0,0,0,0,0,0,0,0,152.71,0,0,FALSE
16,0,0,33,73,80,5,29,12,0.866666667,510,0.333333333,0,0,0.140625,0,0,30.6875,1,1,50,34,0,0,21,13,2,50,34,24.28,2,0,TRUE
7,0,0,8,45,17,1,7,5,0.833333333,13369,0.8,0,0,0.5,0,0,1908.142857,1.142857143,2,0,0,0,0,0,0,0,0,0,166,0,0,FALSE
6,1,0,2,6,15,1,1,6,1.2,9,0,0,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,1,3,5,6,2,1,2,2,13,0,0,0,1,0,0,2.25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,9,16,0,1,8,4,0.583333333,161,0,0,0,0.40625,0,0,38.25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,2,44,12,1,1,3,0.771428571,885,0,0,0,0.232142857,0,0,109,1.125,2,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
3,1,0,8,3,3,7,1,3,1.5,4,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,13,49,153,1,12,18,2,271,0,0,0,0.216049383,0,0,14.05555556,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
7,1,0,6,7,21,6,1,7,2,7,0,0,0,0.523809524,0,0,0,1,1,0,0,0,0,0,0,0,0,0,184.14,0,0,FALSE
3,0,0,16,5,3,8,8,3,1,37,0,0,0,0.5,0,0,10.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
29,0,0,4,69,322,1,3,18,0.973214286,2463,0.916666667,0,0,0.348214286,0,0,83.51724138,1.034482759,2,0,0,0,0,0,0,0,0,0,192.85,0,0,FALSE
63,1,0,168,140,1185,157,14,55,0.756048387,1585,0.375,6,0,0.115053763,0,0,24.03174603,2.857142857,33,59,48,32,18,28,13.5,4,91,61,15.28,2,0,TRUE
1,1,0,9,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,2,14,1,0,2,2,2,74,0,0,0,0.75,0,0,36,1,1,0,0,0,0,0,0,0,0,0,196.28,0,0,FALSE
9,1,0,27,9,36,22,5,9,1.125,17,0,0,0,0.351851852,0,0,0,1,1,17,8,11,7,14,9.33,3,28,13,14,2,0,TRUE
10,1,0,5,16,5,3,2,10,0.444444444,85,1,0,0,0.325,0,0,7.3,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
15,1,0,45,20,0,45,0,14,0.333333333,191,1,0,0,0.311111111,1,1,11.53333333,1.333333333,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,1,0,12,22,127,4,8,17,0.890196078,154,0.733333333,5,0,0.227777778,0,0,6.722222222,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,8,45,6,0,8,3,1,358,0,0,0,0.5,0,0,88.25,1.25,2,0,0,0,0,0,0,0,0,0,115.14,0,0,FALSE
5,0,0,17,26,8,1,16,3,1.1,191,0.6,0,0,0.392857143,0,0,35.2,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
63,1,1,3,167,1879,1,2,47,0.95,4307,0.4,0,0,0.051267281,0,0,67.20634921,2.19047619,22,0,0,0,0,0,0,0,0,0,242.85,0,0,FALSE
10,0,0,19,49,43,1,18,8,1.069444444,499,0.6875,0,0,0.288888889,0,0,47.3,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
12,3,0,13,30,66,9,4,12,2,128,0,0,0.788461538,0.260416667,1,2,9.666666667,1.25,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,1,0,11,40,69,6,6,2,0.86631016,791,0.727272727,4,0,0.268518519,0,0,42.33333333,2.388888889,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,1,2,13,8,1,1,4,0.142857143,75,0,0,0,0.5,0,0,8.25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
28,1,0,60,57,0,45,16,27,0.537037037,285,1,2,0,0.120535714,1,1,9.107142857,1.035714286,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
15,0,3,12,36,59,7,5,12,0.863095238,411,0.916666667,1,0,0.383333333,0,0,25.6,2.933333333,21,11,11,14,14,1,1,1,25,25,27.42,1,0,TRUE
6,1,0,2,15,1,0,2,4,0.32,95,0,0,0,0.333333333,0,0,14,1.166666667,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,6,8,0,0,6,2,0,25,1,1,0,0.75,0,0,11,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,0,2,37,55,1,2,3,2,537,0,0,0,0.272727273,0,0,47.81818182,1.363636364,4,146,54,21,13,6,4,3,167,62,21.42,2,0,TRUE
4,1,0,5,4,6,3,2,4,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
6,1,0,23,28,15,4,20,6,2,200,0,0,0,0.285714286,0,0,32.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,7,12,9,0,7,6,0.6,46,1,1,0,0.583333333,0,0,6.333333333,1,1,0,0,0,0,0,0,0,0,0,231.42,0,0,FALSE
55,1,1,54,136,1473,50,4,29,0.893518519,1966,0.75,0,0,0.160818713,0,0,34.67272727,1.472727273,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,15,37,119,9,8,18,0.75,242,1,1,0,0.311111111,0,0,12,1.166666667,4,0,0,0,0,0,0,0,0,0,231.42,0,0,FALSE
6,0,0,5,21,15,0,5,5,0.8,76,0,0,0,0.388888889,0,0,11.5,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
6,1,1,4,28,5,1,3,0,0.75,281,1,3,0,0.444444444,0,0,44.5,1,1,26,26,1,1,12,12,1,27,27,15.28,1,0,FALSE
9,4,0,5,16,30,1,4,8,2,99,0,0,0.875,0.462962963,0,0,10,1.666666667,2,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
11,1,0,1,19,0,1,0,1,0.466666667,225,0,0,0,0.818181818,0,0,19.18181818,2.363636364,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,11,20,0,1,10,2,0.25,99,1,1,0,0.466666667,0,0,31.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,7,14,3,0,7,1,1,46,0,0,0,0.5,0,0,14,1,1,4,4,10,10,3,3,1,14,14,1.85,1,0,TRUE
8,1,1,17,18,14,1,16,7,0.666666667,131,1,1,0,0.305555556,0,0,14.625,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
15,0,0,28,64,59,2,26,12,0.845238095,321,0,4,0,0.151515152,0,0,20,1.066666667,2,28,20,6,4,21,18.5,2,34,24,21.85,1,0,FALSE
21,0,0,21,84,54,0,21,11,0.633333333,799,0,2,0,0.171428571,0,0,36.9047619,1.380952381,3,9,7,16,16,12,8,2,25,18,14,2,0,TRUE
34,1,0,8,58,3,2,7,3,0.887445887,965,0.857142857,2,0,0.179411765,0,0,26.76470588,2.294117647,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,3,35,0,1,3,3,0.464285714,481,1,0,0,0.56,0,0,93.8,2,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,7,25,0,1,6,11,0,162,1,1,0,0.340909091,0,0,13.63636364,1,1,0,0,0,0,0,0,0,0,0,116.85,0,0,FALSE
27,0,0,30,95,247,3,27,15,0.908026756,959,0.913043478,9,0,0.148148148,0,0,33.66666667,1.37037037,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,7,8,6,1,6,4,2,31,0,0,0,0.7,0,0,6.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
21,1,0,3,35,0,2,1,16,0.422222222,717,0,0,0,0.285714286,0,0,32.71428571,1.142857143,2,7,7,0,0,5,5,1,7,7,16.28,1,1,FALSE
3,0,0,9,9,3,2,8,2,2,24,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,0,0,7,42,56,1,6,3,0.886363636,346,0.875,0,0,0.272727273,0,0,27.16666667,1.333333333,3,0,0,0,0,0,0,0,0,0,129.71,0,0,FALSE
8,1,0,4,22,6,2,3,6,0.771428571,176,1,1,0,0.3125,0,0,20.375,1.5,2,7,7,0,0,10,10,1,7,7,10.85,1,0,FALSE
17,1,0,9,17,136,9,0,17,2,17,0,0,0,0.529411765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,1,22,40,40,9,15,9,0.833333333,324,1,0,0,0.213675214,0,0,23.76923077,1,1,19,19,0,0,6,6,1,19,19,23.71,1,0,TRUE
14,0,1,25,39,55,3,24,10,0.846153846,268,1,1,0,0.214285714,0,0,18.07142857,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
108,1,0,54,299,4848,9,50,53,0.93628781,4954,0.752688172,14,0,0.078271028,0,0,44.00925926,1.518518519,10,0,0,0,0,0,0,0,0,0,249.28,0,0,FALSE
6,0,0,5,26,15,1,4,3,1,185,0,0,0,0.5,0,0,29.66666667,1.166666667,2,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
6,1,0,10,10,7,8,2,6,0.6,53,1,0,0,0.555555556,0,0,7.333333333,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,13,23,0,1,13,7,0.523809524,203,0,4,0,0.34375,0,0,23.625,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,1,1,5,22,0,4,1,18,0.392156863,239,0,0,0,0.355555556,0,0,12.11111111,1.555555556,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,1,42,56,154,24,20,21,0.929951691,356,0.333333333,1,0,0.125858124,0,0,13.08333333,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,0,10,23,57,1,9,14,0.717948718,131,1,1,0,0.205357143,0,0,8.142857143,1.071428571,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,4,12,0,3,1,2,0,46,1,0,0,0.666666667,0,0,21.5,1.5,2,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
3,1,0,5,7,3,3,2,3,2,25,0,0,0,0.444444444,0,0,7.333333333,1,1,0,0,0,0,0,0,0,0,0,115.28,0,0,FALSE
5,0,0,4,12,0,2,3,3,0.125,79,1,1,0,0.4,0,0,14.4,1,1,61,61,40,40,12,12,1,101,101,3.85,1,1,TRUE
3,0,1,6,8,3,2,4,2,2,19,0,0,0,0.666666667,0,0,5.333333333,1,1,0,0,3,3,11,11,1,3,3,16.14,1,0,TRUE
4,0,0,19,42,0,3,16,3,0.733333333,317,0.6,1,0,0.4,0,0,77,1.75,4,149,69,73,48,25,7,4,222,103,23.28,1,0,TRUE
7,0,1,18,26,17,1,17,7,1.016666667,290,0.3,3,0,0.285714286,0,0,39,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,0,7,38,21,1,6,5,1,153,0,0,0,0.380952381,0,0,20.71428571,1.142857143,2,0,0,0,0,0,0,0,0,0,118,0,0,FALSE
34,0,9,35,87,0,10,25,24,0.560606061,370,0.5,1,0,0.092436975,0,0,9.823529412,1.205882353,3,0,0,14,14,11,11,1,14,14,24.28,1,0,TRUE
15,0,8,38,27,99,28,12,9,0.714285714,117,0,1,0,0.173333333,0,0,6.733333333,1.133333333,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,3,57,18,3,0,2,0.952380952,1165,1,0,0,0.428571429,0,0,143.125,2.625,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,0,55,149,116,2,54,11,0.859531773,1221,0.538461538,5,0,0.117647059,0,0,49.33333333,1.166666667,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,2,6,0,1,1,0,0.75,42,0.5,1,0,0.466666667,0,0,6.6,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,2,0,8,29,15,1,8,8,0.810526316,376,0.947368421,5,0.864864865,0.242424242,1,1,31.45454545,1.636363636,4,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
20,1,0,14,46,0,8,7,0,0.939473684,1201,0.95,17,0,0.4,0,0,58.05,1.1,3,0,0,0,0,0,0,0,0,0,161.28,0,0,FALSE
13,0,0,7,33,78,2,5,10,2,153,0,0,0,0.205128205,0,0,10.76923077,1.153846154,3,94,58,0,0,14,8,3,94,58,14.28,2,1,TRUE
13,1,0,14,21,66,2,14,12,0.75,73,1,1,0,0.263736264,0,0,4.538461538,1,1,0,0,0,0,0,0,0,0,0,209,0,0,FALSE
4,1,0,1,18,6,1,0,4,2,149,0,0,0,0.416666667,0,0,36.25,4,12,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
4,1,0,5,37,6,0,5,2,2,390,0,0,0,0.25,0,0,96.5,5.25,14,0,0,0,0,0,0,0,0,0,165.85,0,0,FALSE
4,0,0,7,8,0,1,7,3,0,52,1,1,0,0.45,0,0,11.75,1.75,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,12,9,1,1,11,1,2,44,0,0,0,0.6,0,0,21,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,6,34,26,1,5,7,0.857142857,959,0,0,0,0.25,0,0,118.75,1.75,4,29,28,1,1,2,2,2,30,28,24,1,0,TRUE
9,1,0,3,47,30,0,3,4,0.625,3868,1,0,0,0.196428571,0,0,428.6666667,1.111111111,2,0,0,0,0,0,0,0,0,0,197,0,0,FALSE
30,0,0,7,62,355,2,5,5,0.949183303,6289,0.026315789,0,0,0.25862069,0,0,207.3666667,2.2,5,6,5,31,30,4,3.5,2,37,31,21.14,1,0,TRUE
24,1,18,31,32,238,22,9,24,0.942028986,244,1,6,0,0.149305556,0,0,8.666666667,1.166666667,4,1,1,1,1,28,28,1,2,2,15.28,1,0,TRUE
3,1,0,2,24,3,2,1,3,2,129,0,0,0,0.333333333,0,0,42,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
5,0,0,3,17,0,1,2,4,0,118,1,0,0,0.371428571,0,0,22.4,2.4,3,0,0,0,0,0,0,0,0,0,215.28,0,0,FALSE
5,1,0,10,5,10,9,1,5,2,5,0,0,0,1,0,0,0,1,1,0,0,9,9,3,3,1,9,9,9.57,1,0,FALSE
8,1,0,7,22,0,1,6,1,0.5,444,0.833333333,2,0,0.285714286,0,0,53.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,60,84,44,35,80,5,3,0.777777778,273,1,1,0,0.253968254,0,0,25.8,1.1,2,0,0,0,0,0,0,0,0,0,195.85,0,0,FALSE
18,1,6,8,43,145,6,2,4,1.026143791,563,1,0,0,0.431372549,0,0,29.77777778,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,42,8,28,41,1,8,2,8,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,7,44,28,1,6,6,1.114285714,427,0.8,0,0,0.375,0,0,51.75,1.125,2,0,0,0,0,0,0,0,0,0,162.71,0,0,FALSE
34,1,14,27,69,369,24,3,29,0.884057971,911,0.086956522,0,0,0.282828283,0,0,25.11764706,1.352941176,5,0,0,0,0,0,0,0,0,0,239.85,0,0,FALSE
5,0,0,4,25,10,0,4,5,2,85,0,0,0,0.5,0,0,16,1,1,0,0,0,0,0,0,0,0,0,183.14,0,0,FALSE
20,1,0,17,40,190,9,8,20,2,343,0,0,0,0.235714286,0,0,16.15,1.7,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
17,0,0,10,79,134,2,9,9,0.96875,928,0.5,0,0,0.1875,0,0,53.47058824,1.058823529,2,0,0,0,0,0,0,0,0,0,162.14,0,0,FALSE
13,1,0,7,13,78,7,0,13,2,13,0,0,0,0.307692308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,8,16,36,1,7,8,2,47,0,0,0,0.25,0,0,4.222222222,1,1,31,31,10,10,9,9,1,41,41,13.85,1,0,FALSE
59,0,0,21,120,1191,5,17,37,0.889367816,1051,0.833333333,0,0,0.098275862,0,0,16.61016949,1.220338983,4,5,3,30,28,49,26,2,35,31,14.85,2,1,TRUE
2,0,0,2,20,1,1,2,2,2,159,0,0,0,0.75,0,0,78.5,3,5,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
55,0,0,5,115,1485,2,3,55,2,386,0,0,0,0.207792208,0,0,6.018181818,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
4,0,0,6,40,6,0,6,3,2,262,0,0,0,0.625,0,0,64.5,1.25,2,47,46,5,4,10,6,2,52,50,27.14,2,0,TRUE
2,0,0,2,18,1,1,2,2,2,162,0,0,0,0.75,0,0,80,3.5,6,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
4,1,0,16,29,6,1,16,2,2,202,0,0,0,0.357142857,0,0,49.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,2,14,1,1,2,2,2,97,0,0,0,0.75,0,0,47.5,2,3,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
3,1,0,9,3,3,6,3,3,2,3,0,0,0,0.866666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,23,70,8,1,22,6,0.857142857,833,0,0,0,0.238636364,0,0,102.875,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,2,0,3,2,0,3,0,1,2,4,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,0,6,43,72,1,5,12,0.944444444,459,0,0,0,0.5,0,0,34.07692308,1.153846154,3,0,0,0,0,0,0,0,0,0,167.14,0,0,FALSE
1,1,0,11,1,0,9,2,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,36,138,23,1,35,7,0.873015873,1434,0.857142857,4,0,0.227272727,0,0,141.7,1.1,2,52,19,7,5,38,10.14,7,59,24,24.71,2,0,TRUE
3,1,0,34,3,3,33,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,1,11,22,10,11,0,5,2,185,0,0,0,0.35,0,0,36,3.4,12,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,16,3,3,12,4,3,2,3,0,0,0,0.777777778,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,3,6,2,2,1,4,0.625,28,0,0,0,0.466666667,0,0,4.2,1,1,17,17,1,1,1,1,1,18,18,12.71,1,0,TRUE
6,1,0,12,28,0,1,11,6,0.5,157,1,2,0,0.404761905,0,0,24.83333333,1,1,24,16,45,32,2,2,3,69,48,17,1,0,FALSE
2,1,0,32,2,1,31,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,0,13,21,0,1,12,10,0.652631579,340,0.473684211,9,0,0.187878788,0,0,28.18181818,1.181818182,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,0,33,7,21,32,1,7,2,7,0,0,0,0.357142857,0,0,0,1,1,16,16,0,0,28,28,1,16,16,2.28,1,0,TRUE
9,0,0,9,16,24,1,8,9,0.625,72,1,0,0,0.296296296,0,0,6.777777778,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,69,2,0,69,0,1,2,8,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,211.71,0,0,FALSE
13,1,0,4,23,0,4,1,13,0.791666667,252,0.75,0,0,0.346153846,1,1,17.76923077,1.384615385,4,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
19,0,0,9,54,39,3,7,19,0.472222222,524,1,1,0,0.350877193,0,0,26.47368421,1,1,0,0,0,0,0,0,0,0,0,173.14,0,0,FALSE
7,0,0,7,39,21,1,6,3,0.833333333,532,0,0,0,0.380952381,0,0,74.85714286,1.142857143,2,0,0,0,0,0,0,0,0,0,160.71,0,0,FALSE
19,3,0,12,65,71,4,10,2,0.731481481,574,1,3,0.802197802,0.257894737,1,1,28.89473684,2.210526316,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,6,5,0,6,0,3,0.833333333,28,0.666666667,0,0,0.555555556,0,0,7.333333333,1,1,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
82,0,1,34,198,3045,2,33,9,2,3591,0,0,0,0.134146341,0,0,42.79268293,1.524390244,7,17,17,10,10,33,33,1,27,27,17.71,1,0,TRUE
9,1,0,4,20,10,1,4,8,0.3125,180,1,1,0,0.518518519,0,0,18.77777778,1,1,0,0,0,0,0,0,0,0,0,184.14,0,0,FALSE
3,0,2,9,4,0,7,2,2,0.666666667,26,0,0,0,0.666666667,0,0,6.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,0,29,15,0,0,3,2,445,0,0,0,0.416666667,0,0,73.16666667,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
1,0,0,6,2,0,1,5,0,2,14,0,0,0,1,0,0,13,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,3,22,3,3,0,2,2,266,0,0,0,0.444444444,0,0,87.66666667,4.333333333,8,0,0,0,0,0,0,0,0,0,246.28,0,0,FALSE
5,0,0,4,19,10,0,4,4,0.75,92,0,0,0,0.4,0,0,17.2,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
19,1,0,5,27,87,1,4,19,0.785714286,229,1,1,0,0.284210526,0,0,10.68421053,1.210526316,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,3,16,0,3,0,4,0.444444444,52,1,0,0,0.5,0,0,11.25,1,1,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
